symbol,date,open,close,volume
DOGE/USD,2023-08-01,0.076038053,0.077357812,79843.531373451
DOGE/USD,2023-08-02,0.077385812,0.0745086565,31162.240727509
DOGE/USD,2023-08-03,0.0744946565,0.074160691,9856.739746404
DOGE/USD,2023-08-04,0.074149441,0.075221254,6127.972838555
DOGE/USD,2023-08-05,0.075121754,0.075744182,7448.538597354
DOGE/USD,2023-08-06,0.075737982,0.0751836155,8054.075361952
DOGE/USD,2023-08-07,0.0752094755,0.0737347555,20684.324560752
DOGE/USD,2023-08-08,0.0737224555,0.074885249,6722.468811919
DOGE/USD,2023-08-09,0.074899859,0.075791128,6887.1328914
DOGE/USD,2023-08-10,0.075796878,0.075556264,7165.87824613
DOGE/USD,2023-08-11,0.075538164,0.07593205,1464.351414746
DOGE/USD,2023-08-12,0.075969,0.0764523935,1117.526498379
DOGE/USD,2023-08-13,0.0764418935,0.0747786275,2659.484576892
DOGE/USD,2023-08-14,0.0747716275,0.0744715745,21501.401785965
DOGE/USD,2023-08-15,0.0744748245,0.0709010455,340915.980338302
DOGE/USD,2023-08-16,0.0709115455,0.06792692,65181.487040469
DOGE/USD,2023-08-17,0.0679142695,0.060974,57248.367928161
DOGE/USD,2023-08-18,0.060998385,0.06394627,26307.193275283
DOGE/USD,2023-08-19,0.06393435,0.0640283,3000.0
DOGE/USD,2023-08-20,0.064022,0.0633819,3107.152506381
DOGE/USD,2023-08-21,0.06338765,0.06246225,2554.456055344
DOGE/USD,2023-08-22,0.062469,0.062741,4307.11646658
DOGE/USD,2023-08-23,0.06273905,0.063982,16418.627815547
DOGE/USD,2023-08-24,0.06398275,0.06188625,16665.566846881
DOGE/USD,2023-08-25,0.061918,0.0632241,3341.014930096
DOGE/USD,2023-08-26,0.0632505,0.062989,90.986516009
DOGE/USD,2023-08-27,0.06299985,0.0625138,1617.580531226
DOGE/USD,2023-08-28,0.06252855,0.063188,8328.892770028
DOGE/USD,2023-08-29,0.0631806,0.0656705,26637.898115623
DOGE/USD,2023-08-30,0.06569725,0.06569915,14827.246545403
DOGE/USD,2023-08-31,0.0657103,0.0637599,24810.935424445
DOGE/USD,2023-09-01,0.0637665,0.06387,11771.512796075
DOGE/USD,2023-09-02,0.06385925,0.063487,10000.6
DOGE/USD,2023-09-03,0.063516,0.06339245,21892.35487998
DOGE/USD,2023-09-04,0.06338895,0.06346525,1755.207601115
DOGE/USD,2023-09-05,0.06349015,0.0638753,15368.58009359
DOGE/USD,2023-09-06,0.063919,0.06358305,2438.881161199
DOGE/USD,2023-09-07,0.0636245,0.063815,2439.364604735
DOGE/USD,2023-09-08,0.063802,0.06351645,4549.034100849
DOGE/USD,2023-09-09,0.06350625,0.06174,7858.014685656
DOGE/USD,2023-09-10,0.06170855,0.0612275,105.752408964
DOGE/USD,2023-09-11,0.06122735,0.061254,213458.909449149
DOGE/USD,2023-09-12,0.0611343,0.0608155,7445.244041832
DOGE/USD,2023-09-13,0.0608082,0.0611837,11557.743664631
DOGE/USD,2023-09-14,0.0611847,0.0621525,5272.78347336
DOGE/USD,2023-09-15,0.06212945,0.06231885,36973.755491958
DOGE/USD,2023-09-16,0.06236,0.0622515,366.937304295
DOGE/USD,2023-09-17,0.062261,0.061735,517.775167044
DOGE/USD,2023-09-18,0.06173895,0.06245,16883.101616601
DOGE/USD,2023-09-19,0.0624785,0.06237475,404463.894755487
DOGE/USD,2023-09-20,0.06237475,0.06300115,4772.952959381
DOGE/USD,2023-09-21,0.06300725,0.0616303,13538.796525852
DOGE/USD,2023-09-22,0.061595,0.0616512,5320.922210629
DOGE/USD,2023-09-23,0.0616645,0.0615733,10416.11771294
DOGE/USD,2023-09-24,0.06154815,0.060889,3246.551070354
DOGE/USD,2023-09-25,0.06088,0.0610265,2734.294886366
DOGE/USD,2023-09-26,0.06101055,0.0606039,33217.096923062
DOGE/USD,2023-09-27,0.06059845,0.0604958,7504.963696361
DOGE/USD,2023-09-28,0.0604775,0.06159855,35148.558070343
DOGE/USD,2023-09-29,0.061567,0.0618433,3998.366880887
DOGE/USD,2023-09-30,0.061871,0.0620003,277.905187376
DOGE/USD,2023-10-01,0.06201395,0.063193,2990.600462167
DOGE/USD,2023-10-02,0.0631775,0.0622585,11755.565536446
DOGE/USD,2023-10-03,0.0622891345,0.06075565,3529.856022387
DOGE/USD,2023-10-04,0.0607445,0.0611372,7390.665005987
DOGE/USD,2023-10-05,0.0611365,0.0610145,935.327480864
DOGE/USD,2023-10-06,0.061033,0.06152,1031.667237793
DOGE/USD,2023-10-07,0.061539,0.06140325,951.829281473
DOGE/USD,2023-10-08,0.06140065,0.060828,792.152461357
DOGE/USD,2023-10-09,0.06085215,0.0589097,26758.676587615
DOGE/USD,2023-10-10,0.058905,0.05903455,914.339042617
DOGE/USD,2023-10-11,0.058987,0.0582325,4188.162200047
DOGE/USD,2023-10-12,0.05823205,0.057879,6528.256732732
DOGE/USD,2023-10-13,0.0579045,0.0585565,5243.19231531
DOGE/USD,2023-10-14,0.05855335,0.05943325,4167.326161337
DOGE/USD,2023-10-15,0.059446,0.0593295,1079.550750275
DOGE/USD,2023-10-16,0.05938,0.059935,7944.864427711
DOGE/USD,2023-10-17,0.0599225,0.0591153,1709.098803831
DOGE/USD,2023-10-18,0.0591615,0.058295,28719.100656185
DOGE/USD,2023-10-19,0.05822935,0.0594035,1285.275325682
DOGE/USD,2023-10-20,0.0593662,0.05988975,12114.732713807
DOGE/USD,2023-10-21,0.0599325,0.061235,2369.041608987
DOGE/USD,2023-10-22,0.06127975,0.0630376335,4612.625289572
DOGE/USD,2023-10-23,0.0629599,0.06798345,56754.913448883
DOGE/USD,2023-10-24,0.067957,0.0662095,63623.648972837
DOGE/USD,2023-10-25,0.066215,0.0712215,103222.053129227
DOGE/USD,2023-10-26,0.0712775,0.071199,158999.557407474
DOGE/USD,2023-10-27,0.0710825,0.0687425,9494.732978065
DOGE/USD,2023-10-28,0.068775,0.0684408655,5059.348924619
DOGE/USD,2023-10-29,0.0684262155,0.06883855,4658.913850299
DOGE/USD,2023-10-30,0.06879865,0.069093,12651.68232631
DOGE/USD,2023-10-31,0.06910525,0.0674031,20399.802130185
DOGE/USD,2023-11-01,0.0673,0.0690768,46870.884116815
DOGE/USD,2023-11-02,0.0690975,0.067006,5964.493179277
DOGE/USD,2023-11-03,0.067116,0.06847895,1164.422402384
DOGE/USD,2023-11-04,0.068498,0.0697845,7551.941638175
DOGE/USD,2023-11-05,0.0697585,0.070795,14845.883652597
DOGE/USD,2023-11-06,0.070842,0.0748035,92521.313281757
DOGE/USD,2023-11-07,0.074861,0.0734595,10876.251168453
DOGE/USD,2023-11-08,0.073435,0.07625625,96884.80701432
DOGE/USD,2023-11-09,0.0762415,0.07454355,139136.469452476
DOGE/USD,2023-11-10,0.07453565,0.0788825,28685.141081705
DOGE/USD,2023-11-11,0.0788295,0.0781475,25977.381708838
DOGE/USD,2023-11-12,0.0780515,0.0769705,33346.220267291
DOGE/USD,2023-11-13,0.0769515,0.075265,19636.811004899
DOGE/USD,2023-11-14,0.075254,0.07322415,32976.481152054
DOGE/USD,2023-11-15,0.0732355,0.0767988,12229.971771199
DOGE/USD,2023-11-16,0.07673885,0.0820487,114174.997196324
DOGE/USD,2023-11-17,0.082079,0.08296385,223986.519375138
DOGE/USD,2023-11-18,0.08307,0.078264,79208.245970581
DOGE/USD,2023-11-19,0.07825745,0.080297,5285.877407338
DOGE/USD,2023-11-20,0.08038685,0.07690665,107705.324124515
DOGE/USD,2023-11-21,0.07690715,0.0741245,63023.67189989
DOGE/USD,2023-11-22,0.074201,0.07594955,3887.433336191
DOGE/USD,2023-11-23,0.07591875,0.07706,7961.475636353
DOGE/USD,2023-11-24,0.07707605,0.07862,7648.521278943
DOGE/USD,2023-11-25,0.078605,0.0786062,42864.704009338
DOGE/USD,2023-11-26,0.0786015,0.0805963,27119.73442184
DOGE/USD,2023-11-27,0.08063235,0.07685895,13763.853774691
DOGE/USD,2023-11-28,0.07683605,0.080914,21176.735960402
DOGE/USD,2023-11-29,0.08089655,0.0813214,32782.456600423
DOGE/USD,2023-11-30,0.08134955,0.084058,43330.328159251
DOGE/USD,2023-12-01,0.08402485,0.084418,17869.502421659
DOGE/USD,2023-12-02,0.084411,0.0854392,95489.576433864
DOGE/USD,2023-12-03,0.0854476,0.09011405,50350.02267185
DOGE/USD,2023-12-04,0.09007645,0.09011,43809.259113069
DOGE/USD,2023-12-05,0.0901479,0.099585,48349.420648373
DOGE/USD,2023-12-06,0.099483,0.09749135,232940.990606116
DOGE/USD,2023-12-07,0.0974809,0.0971895,71816.200292732
DOGE/USD,2023-12-08,0.09715815,0.10275,74217.61114108
DOGE/USD,2023-12-09,0.1027655,0.100565,12453.824644719
DOGE/USD,2023-12-10,0.100561,0.09890345,49567.150053417
DOGE/USD,2023-12-11,0.0987685,0.0954757,191008.347097747
DOGE/USD,2023-12-12,0.09557255,0.092016,49340.183109364
DOGE/USD,2023-12-13,0.09205325,0.09664785,112155.059252031
DOGE/USD,2023-12-14,0.0965836,0.09621,109608.365426352
DOGE/USD,2023-12-15,0.09623325,0.0940686095,57853.489178891
DOGE/USD,2023-12-16,0.0941295095,0.094798,13060.30857087
DOGE/USD,2023-12-17,0.0948078,0.09157,23352.060505176
DOGE/USD,2023-12-18,0.09159135,0.092743,399772.994203812
DOGE/USD,2023-12-19,0.09274385,0.090683,22038.83416865
DOGE/USD,2023-12-20,0.09069735,0.0912,27791.390493952
DOGE/USD,2023-12-21,0.09103,0.0938065,39569.804574937
DOGE/USD,2023-12-22,0.0937275,0.093277,17832.638703157
DOGE/USD,2023-12-23,0.0932145,0.0930931,13520.635126958
DOGE/USD,2023-12-24,0.09309335,0.09265765,10380.073031492
DOGE/USD,2023-12-25,0.09262,0.09243635,17729.422819433
DOGE/USD,2023-12-26,0.0923529,0.09079605,71080.899563154
DOGE/USD,2023-12-27,0.09091155,0.0938955,49079.206691014
DOGE/USD,2023-12-28,0.09368125,0.092383,16020.148121985
DOGE/USD,2023-12-29,0.09242725,0.09047695,71182.85433574
DOGE/USD,2023-12-30,0.09051945,0.0900625,13836.417961845
DOGE/USD,2023-12-31,0.090025,0.08902975,18005.169930307
DOGE/USD,2024-01-01,0.0889632,0.09287645,22680.730084978
DOGE/USD,2024-01-02,0.0928354,0.09159395,143507.487491132
DOGE/USD,2024-01-03,0.091606,0.082376,152936.840059543
DOGE/USD,2024-01-04,0.0823595,0.083204,82282.513444934
DOGE/USD,2024-01-05,0.0831458,0.0802576,22940.571789906
DOGE/USD,2024-01-06,0.0802515,0.0809618,10399.566137526
DOGE/USD,2024-01-07,0.08100015,0.07729355,41712.432467933
DOGE/USD,2024-01-08,0.0773734,0.0806915,49048.370930786
DOGE/USD,2024-01-09,0.0807505,0.07913795,189947.460506103
DOGE/USD,2024-01-10,0.07914455,0.0831795,139944.589396832
DOGE/USD,2024-01-11,0.083312,0.08470065,57808.869720885
DOGE/USD,2024-01-12,0.084715,0.0807615,136957.996278439
DOGE/USD,2024-01-13,0.08073345,0.08081305,9611.924036434
DOGE/USD,2024-01-14,0.08076975,0.0812876,23041.666325364
DOGE/USD,2024-01-15,0.0812695,0.08045595,4987.949264211
DOGE/USD,2024-01-16,0.08032345,0.080731,23876.107798373
DOGE/USD,2024-01-17,0.0806955,0.0805273,10349.677357477
DOGE/USD,2024-01-18,0.08053905,0.07781295,26068.124855981
DOGE/USD,2024-01-19,0.0777895,0.0782275,9043.5355212
DOGE/USD,2024-01-20,0.078285,0.0859125,59441.764777277
DOGE/USD,2024-01-21,0.085973,0.0835852,25820.152402394
DOGE/USD,2024-01-22,0.083498,0.081074,32739.30825888
DOGE/USD,2024-01-23,0.0808155,0.07885695,26600.76936855
DOGE/USD,2024-01-24,0.078987,0.077505,14857.128999362
DOGE/USD,2024-01-25,0.07758,0.07822,2664.041777995
DOGE/USD,2024-01-26,0.07822915,0.07931445,125693.494479637
DOGE/USD,2024-01-27,0.079359,0.080687,708359.877622449
DOGE/USD,2024-01-28,0.0806925,0.07888075,456165.440039418
DOGE/USD,2024-01-29,0.0789325,0.0812565,18079.48246165
DOGE/USD,2024-01-30,0.08123725,0.08002795,253336.599221183
DOGE/USD,2024-01-31,0.0799845,0.078919,9798.725079371
DOGE/USD,2024-02-01,0.07888955,0.079807,9752.317174472
DOGE/USD,2024-02-02,0.0797783,0.079399,15747.672143201
DOGE/USD,2024-02-03,0.07937045,0.07859,18334.064809529
DOGE/USD,2024-02-04,0.0785715,0.078045,11162.635743003
DOGE/USD,2024-02-05,0.0780785,0.07816485,62587.645339719
DOGE/USD,2024-02-06,0.078135,0.07848945,4281.340210986
DOGE/USD,2024-02-07,0.078485,0.0800283,62856.146579206
DOGE/USD,2024-02-08,0.0799965,0.08069,55346.051698399
DOGE/USD,2024-02-09,0.08068905,0.081575,19250.002766454
DOGE/USD,2024-02-10,0.0816155,0.08206,2111.475753106
DOGE/USD,2024-02-11,0.0820725,0.0801649,17148.732934769
DOGE/USD,2024-02-12,0.0801695,0.0822355,26375.52411089
DOGE/USD,2024-02-13,0.082216,0.0815575,115063.943052973
DOGE/USD,2024-02-14,0.0815492,0.085827,90007.881970911
DOGE/USD,2024-02-15,0.0858526,0.086605,6471.226840149
DOGE/USD,2024-02-16,0.08660115,0.084852,60222.770501186
DOGE/USD,2024-02-17,0.0848585,0.083999,100484.280945637
DOGE/USD,2024-02-18,0.084135,0.08611815,216963.451997848
DOGE/USD,2024-02-19,0.0861425,0.08866695,403322.339879581
DOGE/USD,2024-02-20,0.08842,0.084907,15171.002729937
DOGE/USD,2024-02-21,0.0849586,0.0840802,11861.152813805
DOGE/USD,2024-02-22,0.084083,0.0840425,107218.136915661
DOGE/USD,2024-02-23,0.0840225,0.0848274,65570.043120593
DOGE/USD,2024-02-24,0.08482925,0.086105,10977.83063687
DOGE/USD,2024-02-25,0.0860765,0.0857759,62630.479519923
DOGE/USD,2024-02-26,0.0858,0.0907318,467785.724370622
DOGE/USD,2024-02-27,0.0906889,0.095395,200501.406960388
DOGE/USD,2024-02-28,0.095313,0.127515,436394.431035992
DOGE/USD,2024-02-29,0.12769,0.120293,235109.686120754
DOGE/USD,2024-03-01,0.1202055,0.1424955,259606.379274655
DOGE/USD,2024-03-02,0.1424805,0.1401795,220509.464934569
DOGE/USD,2024-03-03,0.140234,0.159269,176157.878952002
DOGE/USD,2024-03-04,0.1595,0.181655,798633.810139588
DOGE/USD,2024-03-05,0.181635,0.167112,309546.687897007
DOGE/USD,2024-03-06,0.1669685,0.148138,310903.211625485
DOGE/USD,2024-03-07,0.14825,0.1627825,464232.818617866
DOGE/USD,2024-03-08,0.16292,0.1715,581111.878995433
DOGE/USD,2024-03-09,0.171305,0.17784,198616.134016939
DOGE/USD,2024-03-10,0.1777525,0.1669735,198314.804323746
DOGE/USD,2024-03-11,0.167345,0.1739885,172961.709888062
DOGE/USD,2024-03-12,0.17416,0.17244,167064.738888643
DOGE/USD,2024-03-13,0.1726405,0.1787,447055.283424434
DOGE/USD,2024-03-14,0.1784275,0.163225,620356.622186028
DOGE/USD,2024-03-15,0.162899,0.160959,896164.900320769
DOGE/USD,2024-03-16,0.1611005,0.1451135,594596.960133677
DOGE/USD,2024-03-17,0.1453565,0.152034,332408.068621558
DOGE/USD,2024-03-18,0.151935,0.133191,372297.64292454
DOGE/USD,2024-03-19,0.133225,0.12634,654012.555624976
DOGE/USD,2024-03-20,0.1263,0.150051,160357.999111147
DOGE/USD,2024-03-21,0.1498885,0.15637,131613.006965736
DOGE/USD,2024-03-22,0.15609,0.1604415,192789.619818872
DOGE/USD,2024-03-23,0.16072,0.17013,487006.572243971
DOGE/USD,2024-03-24,0.17012,0.174382,514276.629120248
DOGE/USD,2024-03-25,0.173955,0.179755,114565.504450528
DOGE/USD,2024-03-26,0.17907,0.1844215,244645.760441053
DOGE/USD,2024-03-27,0.184785,0.1970955,207554.662440645
DOGE/USD,2024-03-28,0.197195,0.2137045,588147.059887108
DOGE/USD,2024-03-29,0.2132995,0.21272,40522.115083022
DOGE/USD,2024-03-30,0.212836,0.204205,403505.580570056
DOGE/USD,2024-03-31,0.204145,0.2154055,393893.321687114
DOGE/USD,2024-04-01,0.2155565,0.188715,593281.015266782
DOGE/USD,2024-04-02,0.1886475,0.18665,663330.376206899
DOGE/USD,2024-04-03,0.1867925,0.175129,283178.457901635
DOGE/USD,2024-04-04,0.1752065,0.17415,171850.220340175
DOGE/USD,2024-04-05,0.1742095,0.18395,183913.592944605
DOGE/USD,2024-04-06,0.183964,0.2005385,305080.600172616
DOGE/USD,2024-04-07,0.2004495,0.20115,1422937.48209733
DOGE/USD,2024-04-08,0.201205,0.197905,3567433.967619859
DOGE/USD,2024-04-09,0.197623,0.1912485,5325915.754293277
DOGE/USD,2024-04-10,0.19105,0.1967055,25466458.984567855
DOGE/USD,2024-04-11,0.196685,0.2,308002.256888151
DOGE/USD,2024-04-12,0.19964,0.1739715,249760.384047399
DOGE/USD,2024-04-13,0.1740625,0.154745,228252.280818961
DOGE/USD,2024-04-14,0.1544745,0.158421862,103643.348619771
DOGE/USD,2024-04-15,0.158443724,0.152935,164190.350700267
DOGE/USD,2024-04-16,0.1528785,0.157998,187155.055192424
DOGE/USD,2024-04-17,0.1577125,0.14838,266748.59087994
DOGE/USD,2024-04-18,0.1485725,0.1486545,181795.552825025
DOGE/USD,2024-04-19,0.1485875,0.156612,712523.537162182
DOGE/USD,2024-04-20,0.1563935,0.163248,317436.028246919
DOGE/USD,2024-04-21,0.16315,0.16115,13606.702992795
DOGE/USD,2024-04-22,0.1611405,0.1575915,44654.323810366
DOGE/USD,2024-04-23,0.15806,0.162954,227774.033611263
DOGE/USD,2024-04-24,0.16345,0.150781902,99035.50726384
DOGE/USD,2024-04-25,0.150876902,0.1504185,48143.13243987
DOGE/USD,2024-04-26,0.150217,0.1463845,36491.305105808
DOGE/USD,2024-04-27,0.14663,0.1495445,18295.007121099
DOGE/USD,2024-04-28,0.149607,0.1447235,17616.495863255
DOGE/USD,2024-04-29,0.1445545,0.142722,63674.732964557
DOGE/USD,2024-04-30,0.142776,0.1324,619336.569038687
DOGE/USD,2024-05-01,0.1324205,0.1249095815,180296.297928658
DOGE/USD,2024-05-02,0.125019,0.1339015,67658.125793942
DOGE/USD,2024-05-03,0.133799,0.1502,56011.27681273
DOGE/USD,2024-05-04,0.1502575,0.159165,426264.744828979
DOGE/USD,2024-05-05,0.1596,0.16299,22764.375906121
DOGE/USD,2024-05-06,0.163071,0.1557215,154626.88641972
DOGE/USD,2024-05-07,0.1559,0.15014,178831.699568118
DOGE/USD,2024-05-08,0.150261,0.147,93388.627794773
DOGE/USD,2024-05-09,0.1472045,0.151395,161338.847009737
DOGE/USD,2024-05-10,0.1514655,0.144005,347835.971329847
DOGE/USD,2024-05-11,0.1440955,0.144072,19332.300779332
DOGE/USD,2024-05-12,0.14385,0.137,54526.122170626
DOGE/USD,2024-05-13,0.1368835,0.150024,259540.514152528
DOGE/USD,2024-05-14,0.150095,0.1457235,26903.901884222
DOGE/USD,2024-05-15,0.14573,0.156635,160707.228511727
DOGE/USD,2024-05-16,0.15656,0.149558,47587.214652877
DOGE/USD,2024-05-17,0.149795,0.155882,91451.685957218
DOGE/USD,2024-05-18,0.155783,0.1557515,31769.601487364
DOGE/USD,2024-05-19,0.1557075,0.152494,71975.914409327
DOGE/USD,2024-05-20,0.15261,0.1617,629074.296102918
DOGE/USD,2024-05-21,0.1615745,0.167415,422155.969952976
DOGE/USD,2024-05-22,0.1675,0.1669255,80646.876759265
DOGE/USD,2024-05-23,0.1667,0.1584772115,166336.645569321
DOGE/USD,2024-05-24,0.1584172115,0.16447,133818.957347482
DOGE/USD,2024-05-25,0.16455,0.17217,86319.426108405
DOGE/USD,2024-05-26,0.17233,0.1659485,62281.634797361
DOGE/USD,2024-05-27,0.1659045,0.1641335,64303.307934578
DOGE/USD,2024-05-28,0.16406,0.16946,54688.598413212
DOGE/USD,2024-05-29,0.169414,0.16427,94565.030337183
DOGE/USD,2024-05-30,0.164233,0.159755,374692.456078215
DOGE/USD,2024-05-31,0.1596335,0.159547,58436.749583674
DOGE/USD,2024-06-01,0.1594665,0.1599185,51660.926629598
DOGE/USD,2024-06-02,0.1599695,0.159975,64036.205143373
DOGE/USD,2024-06-03,0.1602135,0.1581495,49038.337627569
DOGE/USD,2024-06-04,0.1578655,0.163162,23433.480178059
DOGE/USD,2024-06-05,0.16303,0.1627,48165.381023091
DOGE/USD,2024-06-06,0.16255,0.1613805025,97419.529797035
DOGE/USD,2024-06-07,0.1613805025,0.14806,224424.22804846
DOGE/USD,2024-06-08,0.14798,0.1457035,35085.833053884
DOGE/USD,2024-06-09,0.145675,0.1460705,28418.298726604
DOGE/USD,2024-06-10,0.145975,0.14147,139841.542770689
DOGE/USD,2024-06-11,0.14139,0.1395,129496.003258056
DOGE/USD,2024-06-12,0.13955,0.1429775,149669.955873661
DOGE/USD,2024-06-13,0.143075,0.141925,116855.286780838
DOGE/USD,2024-06-14,0.141885,0.135839,83440.493314584
DOGE/USD,2024-06-15,0.135916,0.135165,9309.110405336
DOGE/USD,2024-06-16,0.1352015,0.1353045,89468.973618409
DOGE/USD,2024-06-17,0.1352535,0.12189,162240.854963236
DOGE/USD,2024-06-18,0.12189,0.126014,127896.808561689
DOGE/USD,2024-06-19,0.126105,0.123433657,165979.546268111
DOGE/USD,2024-06-20,0.123419657,0.12451,80448.899568395
DOGE/USD,2024-06-21,0.12447,0.124395,78691.632079279
DOGE/USD,2024-06-22,0.1244985,0.12448,5199.244288993
DOGE/USD,2024-06-23,0.124505,0.1206235,28913.503003044
DOGE/USD,2024-06-24,0.120711,0.123486,89036.140159417
DOGE/USD,2024-06-25,0.12368,0.12575,53921.223091736
DOGE/USD,2024-06-26,0.125841,0.12202,26134.769290374
DOGE/USD,2024-06-27,0.1221,0.12555,63275.799089625
DOGE/USD,2024-06-28,0.125447,0.1234,16527.203561201
DOGE/USD,2024-06-29,0.12336,0.12051,19060.184188593
DOGE/USD,2024-06-30,0.1205665,0.1262235,24716.332394676
DOGE/USD,2024-07-01,0.126245,0.1235155,11519.560118287
DOGE/USD,2024-07-02,0.1236145,0.12148,17593.070439053
DOGE/USD,2024-07-03,0.1214195,0.11504,142564.901996988
DOGE/USD,2024-07-04,0.1149675,0.09644,318946.909382489
DOGE/USD,2024-07-05,0.096319,0.1057985,195682.343184565
DOGE/USD,2024-07-06,0.105657,0.11005,37436.291125721
DOGE/USD,2024-07-07,0.1099695,0.104010346,112207.359458077
DOGE/USD,2024-07-08,0.103988346,0.1080735,90159.293325969
DOGE/USD,2024-07-09,0.108023,0.109714,37945.152108271
DOGE/USD,2024-07-10,0.109775,0.107595,9198.02320136
DOGE/USD,2024-07-11,0.1075785,0.106155,58649.356296205
DOGE/USD,2024-07-12,0.10632,0.10758,125753.251407538
DOGE/USD,2024-07-13,0.107465,0.11357,74316.819174859
DOGE/USD,2024-07-14,0.1137635,0.117464,14520.27959572
DOGE/USD,2024-07-15,0.11732,0.1251535,34846.416391235
DOGE/USD,2024-07-16,0.125195,0.1262995,134267.56007169
DOGE/USD,2024-07-17,0.126111,0.1226,189092.672797303
DOGE/USD,2024-07-18,0.122652,0.120065,186064.38731883
DOGE/USD,2024-07-19,0.12015,0.12618,237009.783165509
DOGE/USD,2024-07-20,0.12602,0.131199,285635.908556025
DOGE/USD,2024-07-21,0.1314,0.1411,258405.372208444
DOGE/USD,2024-07-22,0.141,0.135624,135303.72494925
DOGE/USD,2024-07-23,0.1355005,0.13132,4978.601276131
DOGE/USD,2024-07-24,0.131323,0.12405,35465.805511071
DOGE/USD,2024-07-25,0.1241105,0.1290655,91490.460578012
DOGE/USD,2024-07-26,0.12935,0.134775,65113.938710502
DOGE/USD,2024-07-27,0.134818,0.12919,72255.19347146
DOGE/USD,2024-07-28,0.12891,0.1338435,175841.439805516
DOGE/USD,2024-07-29,0.133875,0.1293995,64359.374101597
DOGE/USD,2024-07-30,0.129361,0.1243,242691.077274345
DOGE/USD,2024-07-31,0.1243,0.118686,88241.67200943
DOGE/USD,2024-08-01,0.118612,0.1174975,234631.083594101
DOGE/USD,2024-08-02,0.11732,0.11234,97597.787905936
DOGE/USD,2024-08-03,0.112435,0.10755,75701.950509514
DOGE/USD,2024-08-04,0.1075535,0.09209,132253.915699238
DOGE/USD,2024-08-05,0.09198485,0.09853215,146801.932033095
DOGE/USD,2024-08-06,0.09843765,0.09915925,294552.775544987
DOGE/USD,2024-08-07,0.0989805,0.09894665,169878.035526324
DOGE/USD,2024-08-08,0.09894435,0.1043585,265531.582076795
DOGE/USD,2024-08-09,0.104228,0.1034395,123722.310885319
DOGE/USD,2024-08-10,0.1033605,0.108457,7236.419736658
DOGE/USD,2024-08-11,0.108595,0.101723,23893.096807803
DOGE/USD,2024-08-12,0.101779,0.10475,189943.729807822
DOGE/USD,2024-08-13,0.1046415,0.1057905,16001.500622594
DOGE/USD,2024-08-14,0.105735,0.10278,29633.426621608
DOGE/USD,2024-08-15,0.10265,0.1013935,79549.293049117
DOGE/USD,2024-08-16,0.1013845,0.10091,28290.893568455
DOGE/USD,2024-08-17,0.10079,0.102235,10496.389736397
DOGE/USD,2024-08-18,0.102355,0.10035,7711.659180286
DOGE/USD,2024-08-19,0.10036,0.104435,49650.007356343
DOGE/USD,2024-08-20,0.104495,0.10369,250549.414708766
DOGE/USD,2024-08-21,0.1036795,0.105455,185155.639576773
DOGE/USD,2024-08-22,0.105413,0.1062,160496.779146569
DOGE/USD,2024-08-23,0.10605,0.11228,444131.79601233
DOGE/USD,2024-08-24,0.1122265,0.1110945,34535.164928036
DOGE/USD,2024-08-25,0.1110505,0.109743,53923.163325222
DOGE/USD,2024-08-26,0.10975,0.105865,35559.969034738
DOGE/USD,2024-08-27,0.1059265,0.0992355,34717.482261593
DOGE/USD,2024-08-28,0.0990978,0.100352,67814.27238631
DOGE/USD,2024-08-29,0.1001745,0.1002645,36888.771159608
DOGE/USD,2024-08-30,0.100166,0.1016505,51123.742871899
DOGE/USD,2024-08-31,0.1016715,0.09999555,3048.274061266
