symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SHIB/USD,2023-03-14 05:00:00+00:00,1.15e-05,1.156e-05,1.095e-05,1.135e-05,19299266203.0,724.0,1.12947e-05
SHIB/USD,2023-03-15 05:00:00+00:00,1.133e-05,1.148e-05,1.016e-05,1.028e-05,40013557760.13339,1475.0,1.05574e-05
SHIB/USD,2023-03-16 05:00:00+00:00,1.0275e-05,1.086e-05,1.023e-05,1.07e-05,20082728719.57143,758.0,1.05547e-05
SHIB/USD,2023-03-17 05:00:00+00:00,1.07e-05,1.151e-05,1.051e-05,1.12e-05,32113309994.63311,1093.0,1.09708e-05
SHIB/USD,2023-03-18 05:00:00+00:00,1.1195e-05,0.00050514,1.063e-05,1.094e-05,25268680421.898495,802.0,1.10194e-05
SHIB/USD,2023-03-19 05:00:00+00:00,1.094e-05,0.004005715,1.04e-05,1.0705e-05,35878391870.0,901.0,1.08769e-05
SHIB/USD,2023-03-20 05:00:00+00:00,1.0705e-05,0.00400539,1.034e-05,1.062e-05,19447685172.32552,768.0,1.06046e-05
SHIB/USD,2023-03-21 05:00:00+00:00,1.062e-05,1.113e-05,1.034e-05,1.093e-05,24819607700.90027,936.0,1.08757e-05
SHIB/USD,2023-03-22 05:00:00+00:00,1.093e-05,0.005005435,1.021e-05,1.0615e-05,24348739449.090908,990.0,1.07191e-05
SHIB/USD,2023-03-23 05:00:00+00:00,1.0625e-05,0.00500567,1.06e-05,1.077e-05,14182320623.664864,750.0,1.08066e-05
SHIB/USD,2023-03-24 05:00:00+00:00,1.0775e-05,0.005005595,1.004e-05,1.064e-05,14108697647.005415,1114.0,1.06092e-05
SHIB/USD,2023-03-25 05:00:00+00:00,1.064e-05,0.005005315,1.038e-05,1.055e-05,9554359253.441673,496.0,1.0583e-05
SHIB/USD,2023-03-26 05:00:00+00:00,1.055e-05,0.00385527,1.0495e-05,1.059e-05,7376434540.738585,402.0,1.05942e-05
SHIB/USD,2023-03-27 05:00:00+00:00,1.0595e-05,0.003855515,1.0215e-05,1.0375e-05,20754928591.156887,956.0,1.04559e-05
SHIB/USD,2023-03-28 05:00:00+00:00,1.0375e-05,0.00385519,1.027e-05,1.0605e-05,14346166967.975138,698.0,1.04093e-05
SHIB/USD,2023-03-29 05:00:00+00:00,1.0605e-05,0.003855695,1.052e-05,1.07e-05,21643003443.632595,899.0,1.06799e-05
SHIB/USD,2023-03-30 05:00:00+00:00,1.0695e-05,0.00385533,1.0405e-05,1.0665e-05,16955882342.321947,663.0,1.05551e-05
SHIB/USD,2023-03-31 05:00:00+00:00,1.0665e-05,0.003855405,1.017e-05,1.093e-05,19628799026.44406,825.0,1.07367e-05
SHIB/USD,2023-04-01 05:00:00+00:00,1.093e-05,0.003855645,1.0685e-05,1.135e-05,44339475034.06416,2418.0,1.12402e-05
SHIB/USD,2023-04-02 05:00:00+00:00,1.135e-05,0.00385559,1.042e-05,1.0695e-05,29291201735.028343,1071.0,1.08768e-05
SHIB/USD,2023-04-03 05:00:00+00:00,1.0695e-05,0.00385563,1.061e-05,1.119e-05,95865625365.99652,3981.0,1.11791e-05
SHIB/USD,2023-04-04 05:00:00+00:00,1.119e-05,0.00385569,1.084e-05,1.137e-05,56901039935.294235,7767.0,1.13425e-05
SHIB/USD,2023-04-05 05:00:00+00:00,1.137e-05,0.003855675,1.065e-05,1.1055e-05,29416793784.304604,4154.0,1.12305e-05
SHIB/USD,2023-04-06 05:00:00+00:00,1.1055e-05,0.00385578,1.085e-05,1.0975e-05,18431493336.73267,1869.0,1.10107e-05
SHIB/USD,2023-04-07 05:00:00+00:00,1.0975e-05,0.00385545,1.083e-05,1.1e-05,19018749041.11297,755.0,1.0937e-05
SHIB/USD,2023-04-08 05:00:00+00:00,1.1e-05,0.003855505,1.078e-05,1.0895e-05,18614745789.98957,925.0,1.09335e-05
SHIB/USD,2023-04-09 05:00:00+00:00,1.0895e-05,0.003855705,1.08e-05,1.0915e-05,10108556093.915445,488.0,1.09271e-05
SHIB/USD,2023-04-10 05:00:00+00:00,1.091e-05,0.003855725,1.047e-05,1.115e-05,20777815471.81627,892.0,1.10314e-05
SHIB/USD,2023-04-11 05:00:00+00:00,1.1155e-05,0.003855585,1.063e-05,1.0795e-05,35616840217.12803,1205.0,1.10271e-05
SHIB/USD,2023-04-12 05:00:00+00:00,1.079e-05,0.003855475,1.067e-05,1.094e-05,27110528237.731785,961.0,1.09181e-05
SHIB/USD,2023-04-13 05:00:00+00:00,1.0945e-05,0.00385546,1.088e-05,1.1395e-05,44246322078.27536,2587.0,1.11411e-05
SHIB/USD,2023-04-14 05:00:00+00:00,1.139e-05,0.00385569,1.098e-05,1.1145e-05,72096273317.0324,3249.0,1.11796e-05
SHIB/USD,2023-04-15 05:00:00+00:00,1.1155e-05,0.003855865,1.1125e-05,1.1635e-05,30333199990.057476,2775.0,1.15332e-05
SHIB/USD,2023-04-16 05:00:00+00:00,1.1635e-05,1.1745e-05,1.1215e-05,1.143e-05,36339064355.11986,3916.0,1.15429e-05
SHIB/USD,2023-04-17 05:00:00+00:00,1.143e-05,1.1795e-05,1.123e-05,1.145e-05,28512019972.768517,2095.0,1.1419e-05
SHIB/USD,2023-04-18 05:00:00+00:00,1.145e-05,0.003855755,1.139e-05,1.1515e-05,23430996059.865532,2129.0,1.15568e-05
SHIB/USD,2023-04-19 05:00:00+00:00,1.1515e-05,0.003855755,1.066e-05,1.094e-05,47643923475.59871,1875.0,1.10208e-05
SHIB/USD,2023-04-20 05:00:00+00:00,1.0955e-05,0.003855485,1.04e-05,1.0585e-05,29683356315.13385,1151.0,1.07119e-05
SHIB/USD,2023-04-21 05:00:00+00:00,1.0585e-05,0.00385533,1.005e-05,1.0345e-05,29436370282.757324,1090.0,1.03968e-05
SHIB/USD,2023-04-22 05:00:00+00:00,1.0345e-05,0.00385551,1.02e-05,1.042e-05,25246292034.881893,943.0,1.04163e-05
SHIB/USD,2023-04-23 05:00:00+00:00,1.042e-05,0.00385538,1.01e-05,1.038e-05,15692448153.408297,713.0,1.03508e-05
SHIB/USD,2023-04-24 05:00:00+00:00,1.0375e-05,1.041e-05,1.0125e-05,1.025e-05,11957424956.415602,574.0,1.02974e-05
SHIB/USD,2023-04-25 05:00:00+00:00,1.025e-05,0.00385512,1.009e-05,1.038e-05,18215186731.33145,915.0,1.02795e-05
SHIB/USD,2023-04-26 05:00:00+00:00,1.038e-05,1.203e-05,9.765e-06,1.0325e-05,43564408477.87593,1745.0,1.03304e-05
SHIB/USD,2023-04-27 05:00:00+00:00,1.0325e-05,1.165e-05,1.015e-05,1.0285e-05,13127908081.885601,836.0,1.02741e-05
SHIB/USD,2023-04-28 05:00:00+00:00,1.0285e-05,1.1895e-05,1.012e-05,1.0325e-05,15964764590.702736,714.0,1.02541e-05
SHIB/USD,2023-04-29 05:00:00+00:00,1.033e-05,1.165e-05,1.022e-05,1.0275e-05,14497831349.930614,528.0,1.02836e-05
SHIB/USD,2023-04-30 05:00:00+00:00,1.0265e-05,1.182e-05,9.63e-06,1.0065e-05,28154406870.26407,964.0,1.01413e-05
SHIB/USD,2023-05-01 05:00:00+00:00,1.0065e-05,1.1775e-05,9.78e-06,9.885e-06,35745671388.04661,1201.0,9.9142e-06
SHIB/USD,2023-05-02 05:00:00+00:00,9.89e-06,1.149e-05,9.54e-06,9.955e-06,18998408551.21544,732.0,9.9879e-06
SHIB/USD,2023-05-03 05:00:00+00:00,9.955e-06,1.1545e-05,9.46e-06,1.0065e-05,15706356204.678093,854.0,9.9853e-06
SHIB/USD,2023-05-04 05:00:00+00:00,1.0075e-05,1.149e-05,9.87e-06,9.965e-06,15355883759.7347,1955.0,9.9793e-06
SHIB/USD,2023-05-05 05:00:00+00:00,9.965e-06,1.1475e-05,9.45e-06,9.935e-06,21549368951.10738,1246.0,9.9595e-06
SHIB/USD,2023-05-06 05:00:00+00:00,9.935e-06,1.145e-05,4e-08,9.445e-06,57142981297.97803,1683.0,7.8986e-06
SHIB/USD,2023-05-07 05:00:00+00:00,9.445e-06,1.1545e-05,9.065e-06,9.245e-06,25448900529.905674,1593.0,9.4534e-06
SHIB/USD,2023-05-08 05:00:00+00:00,9.245e-06,1.131e-05,8.49e-06,8.99e-06,35288496695.36678,2850.0,8.993e-06
SHIB/USD,2023-05-09 05:00:00+00:00,8.99e-06,1.129e-05,8.59e-06,8.985e-06,25700972083.02198,2286.0,9.0526e-06
SHIB/USD,2023-05-10 05:00:00+00:00,8.985e-06,1.1295e-05,8.46e-06,8.9e-06,14809798376.762253,893.0,8.9952e-06
SHIB/USD,2023-05-11 05:00:00+00:00,8.9e-06,1.1e-05,8.54e-06,8.645e-06,17184801006.40357,952.0,8.7145e-06
SHIB/USD,2023-05-12 05:00:00+00:00,8.645e-06,1.1045e-05,8.5e-06,8.795e-06,15632047207.490305,1646.0,8.7438e-06
SHIB/USD,2023-05-13 05:00:00+00:00,8.795e-06,1.0885e-05,8.64e-06,8.765e-06,13230365846.993412,3039.0,8.7225e-06
SHIB/USD,2023-05-14 05:00:00+00:00,8.77e-06,0.00385442,8.685e-06,8.83e-06,6679749603.030835,508.0,8.8041e-06
SHIB/USD,2023-05-15 05:00:00+00:00,8.83e-06,0.00385436,8.68e-06,8.795e-06,12915811163.00573,649.0,8.8534e-06
SHIB/USD,2023-05-16 05:00:00+00:00,8.795e-06,0.003854645,8.32e-06,8.83e-06,13098493773.92496,708.0,8.7622e-06
SHIB/USD,2023-05-17 05:00:00+00:00,8.83e-06,0.00385462,8.59e-06,8.775e-06,15666186079.91175,3340.0,8.7477e-06
SHIB/USD,2023-05-18 05:00:00+00:00,8.775e-06,0.00385438,8.25e-06,8.705e-06,10747680922.455317,722.0,8.6526e-06
SHIB/USD,2023-05-19 05:00:00+00:00,8.705e-06,0.00385433,7.75e-06,8.685e-06,9470622496.270842,542.0,8.6766e-06
SHIB/USD,2023-05-20 05:00:00+00:00,8.685e-06,0.00385435,8.54e-06,8.715e-06,5346815563.888844,2444.0,8.6993e-06
SHIB/USD,2023-05-21 05:00:00+00:00,8.715e-06,0.003854255,8.41e-06,8.53e-06,8208543887.381237,513.0,8.5375e-06
SHIB/USD,2023-05-22 05:00:00+00:00,8.535e-06,0.00385461,8.51e-06,8.895e-06,13263677224.740961,747.0,8.7595e-06
SHIB/USD,2023-05-23 05:00:00+00:00,8.895e-06,0.00385467,8.36e-06,8.74e-06,15770369274.934011,671.0,8.843e-06
SHIB/USD,2023-05-24 05:00:00+00:00,8.74e-06,0.003854555,8.31e-06,8.47e-06,13197422745.793272,745.0,8.5276e-06
SHIB/USD,2023-05-25 05:00:00+00:00,8.47e-06,0.003854485,8.4e-06,8.49e-06,9777789802.364473,2909.0,8.4963e-06
SHIB/USD,2023-05-26 05:00:00+00:00,8.49e-06,0.00385446,8.14e-06,8.595e-06,17514122305.813244,1836.0,8.5184e-06
SHIB/USD,2023-05-27 05:00:00+00:00,8.595e-06,0.003854665,8e-06,8.815e-06,9722821804.079931,2680.0,8.6396e-06
SHIB/USD,2023-05-28 05:00:00+00:00,8.815e-06,0.003854585,8e-06,8.77e-06,19797835367.684517,2903.0,8.8081e-06
SHIB/USD,2023-05-29 05:00:00+00:00,8.78e-06,0.00385457,8.65e-06,8.665e-06,5694482152.641468,3863.0,8.7749e-06
SHIB/USD,2023-05-30 05:00:00+00:00,8.68e-06,8.82e-06,8.28e-06,8.56e-06,12718763960.210468,4528.0,8.6768e-06
SHIB/USD,2023-05-31 05:00:00+00:00,8.555e-06,0.00385447,7.98e-06,8.51e-06,20378718632.752853,852.0,8.5097e-06
SHIB/USD,2023-06-01 05:00:00+00:00,8.51e-06,0.003854245,8.26e-06,8.48e-06,11691756624.416712,646.0,8.4709e-06
SHIB/USD,2023-06-02 05:00:00+00:00,8.49e-06,0.003854495,8.41e-06,8.63e-06,9288585740.149769,557.0,8.5491e-06
SHIB/USD,2023-06-03 05:00:00+00:00,8.63e-06,9.04e-06,8.17e-06,8.64e-06,5793968701.622076,425.0,8.6144e-06
SHIB/USD,2023-06-04 05:00:00+00:00,8.64e-06,0.0038542865,8.51e-06,8.53e-06,4949988655.525104,1785.0,8.6214e-06
SHIB/USD,2023-06-05 05:00:00+00:00,8.53e-06,0.00385415,7.755e-06,8.04e-06,37082278942.04295,2537.0,8.0717e-06
SHIB/USD,2023-06-06 05:00:00+00:00,8.04e-06,0.00385422,7.76e-06,8.18e-06,39323325689.46167,1411.0,8.0778e-06
SHIB/USD,2023-06-07 05:00:00+00:00,8.175e-06,0.00385395,7.755e-06,7.885e-06,127410232857.67828,1714.0,8.2025e-06
SHIB/USD,2023-06-08 05:00:00+00:00,7.89e-06,0.00385421,7.73e-06,7.935e-06,31789034229.574852,1421.0,7.8462e-06
SHIB/USD,2023-06-09 05:00:00+00:00,7.935e-06,0.003852985,5.245e-06,6.72e-06,166491450950.76794,5001.0,7.715e-06
SHIB/USD,2023-06-10 05:00:00+00:00,5.94e-06,0.003853725,5.94e-06,6.79e-06,41106466059.21498,2100.0,6.6211e-06
SHIB/USD,2023-06-11 05:00:00+00:00,6.79e-06,0.003853385,6.4e-06,6.61e-06,34147689347.775726,1353.0,6.6989e-06
SHIB/USD,2023-06-12 05:00:00+00:00,6.6e-06,7.18e-06,6.2e-06,6.74e-06,22675429457.886646,1223.0,6.6183e-06
SHIB/USD,2023-06-13 05:00:00+00:00,6.73e-06,9.5e-06,6.41e-06,6.8e-06,14501531261.921204,829.0,7.0098e-06
SHIB/USD,2023-06-14 05:00:00+00:00,6.8e-06,0.00385342,6.43e-06,6.62e-06,437324495.2120387,39.0,6.8642e-06
SHIB/USD,2023-06-15 05:00:00+00:00,6.62e-06,6.92e-06,6.22e-06,6.76e-06,35365181.953103095,34.0,6.6379e-06
SHIB/USD,2023-06-16 05:00:00+00:00,6.76e-06,0.003853395,6.58e-06,6.83e-06,21443187.623998728,22.0,6.7917e-06
SHIB/USD,2023-06-17 05:00:00+00:00,6.83e-06,0.003853445,6.7e-06,6.95e-06,10078267.29345435,11.0,6.8186e-06
SHIB/USD,2023-06-18 05:00:00+00:00,6.95e-06,0.00385378,6.93e-06,7.19e-06,19509722.79066071,19.0,7.3317e-06
SHIB/USD,2023-06-19 05:00:00+00:00,7.19e-06,0.00385362,7.03e-06,7.215e-06,6169466.962497941,9.0,7.1662e-06
SHIB/USD,2023-06-20 05:00:00+00:00,7.21e-06,0.003853895,6.81e-06,7.42e-06,50643178.00144653,44.0,7.2317e-06
SHIB/USD,2023-06-21 05:00:00+00:00,7.41e-06,0.003853775,7.21e-06,8.05e-06,25081255.985734157,27.0,7.4002e-06
SHIB/USD,2023-06-22 05:00:00+00:00,8.055e-06,9.135e-06,7.61e-06,7.92e-06,43698997.50947722,41.0,8.1179e-06
SHIB/USD,2023-06-23 05:00:00+00:00,7.925e-06,8.41e-06,7.705e-06,7.975e-06,36546634.70361806,39.0,8.0158e-06
SHIB/USD,2023-06-24 05:00:00+00:00,7.975e-06,8.98e-06,7.665e-06,7.94e-06,37988824.532659605,25.0,8.234e-06
SHIB/USD,2023-06-25 05:00:00+00:00,7.94e-06,8.915e-06,7.66e-06,7.73e-06,20191100.360645045,22.0,8.0375e-06
SHIB/USD,2023-06-26 05:00:00+00:00,7.725e-06,8.04e-06,7.38e-06,7.605e-06,38124788.37874001,40.0,7.709e-06
SHIB/USD,2023-06-27 05:00:00+00:00,7.61e-06,9e-06,7.455e-06,7.485e-06,32694128.359153386,31.0,7.7465e-06
SHIB/USD,2023-06-28 05:00:00+00:00,7.49e-06,8.848e-06,6.878e-06,7.28e-06,311234942.25071234,186.0,7.308e-06
SHIB/USD,2023-06-29 05:00:00+00:00,7.285e-06,8.002e-06,7.14e-06,7.515e-06,34569378.15569025,31.0,7.408e-06
SHIB/USD,2023-06-30 05:00:00+00:00,7.525e-06,8.81e-06,7.03e-06,7.57e-06,34049084.40310144,36.0,7.3972e-06
SHIB/USD,2023-07-01 05:00:00+00:00,7.57e-06,8.8e-06,7.46e-06,7.54e-06,16409616.331069857,19.0,7.662e-06
SHIB/USD,2023-07-02 05:00:00+00:00,7.53e-06,7.745e-06,7.415e-06,7.7e-06,9184757.084326226,12.0,7.597e-06
SHIB/USD,2023-07-03 05:00:00+00:00,7.7e-06,7.86e-06,7.6e-06,7.755e-06,11036154.791887915,17.0,7.7524e-06
SHIB/USD,2023-07-04 05:00:00+00:00,7.76e-06,8.885e-06,7.605e-06,7.715e-06,17888666.694236353,19.0,7.8106e-06
SHIB/USD,2023-07-05 05:00:00+00:00,7.715e-06,8.974e-06,6.737e-06,7.47e-06,187694857.38624895,108.0,7.8187e-06
SHIB/USD,2023-07-06 05:00:00+00:00,7.465e-06,8.78e-06,6.3835e-06,7.205e-06,311975713.4450618,181.0,7.2447e-06
SHIB/USD,2023-07-07 05:00:00+00:00,7.21e-06,7.47e-06,7.175e-06,7.3e-06,9818330.17595182,14.0,7.3604e-06
SHIB/USD,2023-07-08 05:00:00+00:00,7.29e-06,8.172e-06,7.27e-06,7.765e-06,6142190.572101382,11.0,7.5431e-06
SHIB/USD,2023-07-09 05:00:00+00:00,7.76e-06,7.85e-06,7.286e-06,7.625e-06,19854949.213491414,16.0,7.6276e-06
SHIB/USD,2023-07-10 05:00:00+00:00,7.62e-06,7.938e-06,6.757e-06,7.61e-06,46015554.60074507,36.0,7.5689e-06
SHIB/USD,2023-07-11 05:00:00+00:00,7.61e-06,8.002e-06,7.32e-06,7.54e-06,44154151.98448239,45.0,7.5278e-06
SHIB/USD,2023-07-12 05:00:00+00:00,7.53e-06,8.4105e-06,6.5165e-06,7.465e-06,2066505653.2669399,1051.0,7.5457e-06
SHIB/USD,2023-07-13 05:00:00+00:00,7.465e-06,9.163e-06,7.4e-06,7.955e-06,763286437.4679861,408.0,7.5691e-06
SHIB/USD,2023-07-14 05:00:00+00:00,7.955e-06,9.3625e-06,7.476e-06,8.035e-06,221666656.92591795,148.0,8.2161e-06
SHIB/USD,2023-07-15 05:00:00+00:00,8.035e-06,8.742e-06,7.837e-06,7.985e-06,61345762.77962161,46.0,8.1219e-06
SHIB/USD,2023-07-16 05:00:00+00:00,7.985e-06,8.22e-06,7.69e-06,7.985e-06,51348227.505228855,40.0,7.9606e-06
SHIB/USD,2023-07-17 05:00:00+00:00,7.99e-06,9.058e-06,7.6e-06,7.83e-06,696284560.2913607,372.0,8.0835e-06
SHIB/USD,2023-07-18 05:00:00+00:00,7.83e-06,8.865e-06,7.55e-06,7.795e-06,19101276.40126865,20.0,7.7348e-06
SHIB/USD,2023-07-19 05:00:00+00:00,7.805e-06,9.105e-06,7.5e-06,7.73e-06,64335622.55923031,55.0,7.761e-06
SHIB/USD,2023-07-20 05:00:00+00:00,7.73e-06,8.116e-06,7.58e-06,7.785e-06,30669608.47464036,39.0,7.8215e-06
SHIB/USD,2023-07-21 05:00:00+00:00,7.78e-06,8.915e-06,7.56e-06,7.865e-06,30732496.958459258,39.0,7.7922e-06
SHIB/USD,2023-07-22 05:00:00+00:00,7.865e-06,7.92e-06,7.69e-06,7.825e-06,7391900.641480137,16.0,7.8012e-06
SHIB/USD,2023-07-23 05:00:00+00:00,7.825e-06,7.94e-06,7.725e-06,7.795e-06,9660381.398201898,20.0,7.853e-06
SHIB/USD,2023-07-24 05:00:00+00:00,7.8e-06,8.025e-06,7.56e-06,7.755e-06,5641437.935717767,16.0,7.7647e-06
SHIB/USD,2023-07-25 05:00:00+00:00,7.755e-06,8.04e-06,7.59e-06,7.94e-06,38673843.34879317,50.0,7.8403e-06
SHIB/USD,2023-07-26 05:00:00+00:00,7.945e-06,9.079e-06,7.705e-06,7.89e-06,132570175.86065477,79.0,8.1075e-06
SHIB/USD,2023-07-27 05:00:00+00:00,7.89e-06,9.168e-06,7.419e-06,7.825e-06,903815507.3702474,490.0,8.2234e-06
SHIB/USD,2023-07-28 05:00:00+00:00,7.83e-06,9.3625e-06,7.152e-06,8.225e-06,613574829.0699373,340.0,8.5485e-06
SHIB/USD,2023-07-29 05:00:00+00:00,8.23e-06,9.12e-06,8.125e-06,8.64e-06,199042435.12921774,124.0,8.9204e-06
SHIB/USD,2023-07-30 05:00:00+00:00,8.635e-06,9.357e-06,7.207e-06,8.31e-06,110182645.86676852,78.0,8.3543e-06
SHIB/USD,2023-07-31 05:00:00+00:00,8.315e-06,8.78e-06,7.78e-06,8.245e-06,274949736.6587256,180.0,7.9598e-06
